Date,Day of Week,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range,Time,Time1,Time2
2020-07-02,Thursday,0.0952411974382298,1.0901123861235158,0.4879914867690547,0.9903755537470867,0.9889318868091498,0.001080148838418,0.1904823948764596,3.9904258198769433,13.009574180123057,13:00
2020-07-03,Friday,0.0804618370534645,0.7087724946951347,0.4844885160548862,0.9741908399766512,0.9703194659731488,0.0020420969421582,0.160923674106929,2.594506859341012,14.405493140658988,14:24
2020-07-06,Monday,0.0833170357377265,1.151445450113051,0.4880259048732985,0.982307019913719,0.9796530729007767,0.0015378261717472,0.166634071475453,4.214939406981783,12.785060593018216,12:47
2020-07-07,Tuesday,0.0880205212531795,1.1157612654097482,0.4791939717658573,0.9858281800176576,0.9837024070203062,0.0013669449523815,0.176041042506359,4.084315176109881,12.91568482389012,12:54
2020-07-08,Wednesday,0.0904869261172766,1.0284103502539776,0.4826364138422764,0.9860802075802192,0.983992238717252,0.0014104526901162,0.1809738522345532,3.7645615877051233,13.235438412294876,13:14
2020-07-09,Thursday,0.0868471482477068,1.138233461138993,0.4763931972326564,0.9904464014262536,0.9890133616401918,0.0008941213331551,0.1736942964954136,4.166576079855953,12.833423920144046,12:50
2020-07-10,Friday,0.087089814763176,0.9214960091938048,0.4709011632691134,0.9662934792081171,0.9612375010893348,0.0032034034175782,0.174179629526352,3.37319483276092,13.62680516723908,13:37
2020-07-13,Monday,0.0816929594111437,1.1149536055642246,0.4822311009587334,0.9844326990576,0.98209760391624,0.0012951905411198,0.1633859188222874,4.081358685804587,12.918641314195412,12:55
2020-07-14,Tuesday,0.0915258515688374,1.0357458880483152,0.4789342259355114,0.9838530295051284,0.9814309839308976,0.0016785528242887,0.1830517031376748,3.791413791009867,13.208586208990134,13:12
2020-07-15,Wednesday,0.082871182515475,1.1775627768476304,0.471557226771319,0.9817967003834572,0.979066205440976,0.0015684209892953,0.16574236503095,4.310543544935334,12.689456455064663,12:41
2020-07-16,Thursday,0.0914218022898558,1.0697461379256274,0.475554222420447,0.9841515272614816,0.981774256350704,0.0016470529481324,0.1828436045797116,3.915873871199545,13.084126128800454,13:05
2020-07-17,Friday,0.0870246523822834,0.9199750588374496,0.4709337356527424,0.9707894054806736,0.9664078163027744,0.0027588088088357,0.1740493047645668,3.367627297110459,13.63237270288954,13:37
2020-07-20,Monday,0.0842623270979116,1.086387578839341,0.4840619597690995,0.9832888205500716,0.9807821436325824,0.0014782467989398,0.1685246541958232,3.976790925576098,13.023209074423905,13:01
2020-07-21,Tuesday,0.0850957134996154,1.1536517016999106,0.4752278488336434,0.985902060785533,0.9837873699033628,0.0012737333846555,0.1701914269992308,4.223015531434102,12.776984468565898,12:46
2020-07-22,Wednesday,0.088452631575614,1.053712867004292,0.4823694446117191,0.981899806662299,0.979184777661644,0.0017630139960865,0.176905263151228,3.857183061815117,13.142816938184884,13:08
