county,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range,max,min
28063,0.1025616997714566,1.06836607592043,0.35594496953229,0.9718392792691322,0.967615171159502,0.0037296038878293,0.2051233995429132,0.4585066421457481,0.2533835693391355
28065,0.1288014167000094,1.2063149779628073,0.4136917727078542,0.9543922891528164,0.9475511325257387,0.0097801773728705,0.2576028334000188,0.5424931832910738,0.2848908741762078
28067,0.1559589470062864,1.2075667018142808,0.4388100743003789,0.9460809546878262,0.937993098,0.0171023847096227,0.3119178940125728,0.5947688315571757,0.282851323152782
28069,0.1516004196993813,1.2603895451055516,0.4060389953322345,0.9577721269520002,0.9514379459948002,0.012533423714769,0.3032008393987626,0.5576390406103061,0.254438640100151
28071,0.1651845953114426,1.1228856414964206,0.4473838253482907,0.9444538655706088,0.9361219454062,0.0197042804870519,0.3303691906228852,0.6125682683514481,0.2821994937140969
28073,0.1668362328030454,1.2154216007999905,0.4508800948532359,0.9421945693416608,0.93352375474291,0.0210768348605223,0.3336724656060908,0.6177155128514134,0.2840438620815883
28075,0.1305083347342768,1.1412602427912757,0.4389378813478838,0.9472934747741064,0.9393874959902224,0.0116488612192028,0.2610166694685536,0.5694459923153153,0.3084296556983387
28077,0.1517855934288827,1.189427204795275,0.4289116709935705,0.958191441761716,0.9519201580259734,0.0123902859500628,0.3035711868577654,0.580696866836417,0.2771261331607766
28079,0.1430780240168371,1.2072763968713098,0.4244097573768064,0.9494390807173648,0.9418549428249696,0.013449601194809,0.2861560480336742,0.567487666079709,0.2813319848991006
28081,0.1707489714692299,1.2182412750653815,0.4542921087209154,0.94206128867113,0.9333704819717996,0.0221342235818984,0.3414979429384598,0.6250410700600012,0.2835438067179589
28083,0.1137264434263996,1.1069724416787352,0.4043064148764838,0.9452919800941296,0.937085777108249,0.0091818399308379,0.2274528868527992,0.5180327132332603,0.2905801076216136
28085,0.159114753214739,1.1636320092177042,0.4486126519000638,0.9504418308320124,0.943008105456814,0.0162479928815974,0.318229506429478,0.6077271881145411,0.2894980760687053
28087,0.1445113181945599,1.170045922134544,0.4347059200431333,0.9509064380576848,0.9435424037663376,0.0132750552428135,0.2890226363891198,0.5792170103354649,0.290194737219024
28089,0.165355284744419,1.185162772148449,0.4379472723687636,0.9501496156577242,0.9426720580063824,0.0176774675773127,0.330710569488838,0.6033022344251371,0.2725921006362961
28091,0.1584517346004206,1.2235452072779496,0.4351690395808524,0.9453676391895044,0.9371727850679302,0.0179150002770407,0.3169034692008412,0.5936206340372853,0.276717565890803
28093,0.1449845161156821,1.2048286524814555,0.4154029376555823,0.9657242258214972,0.960582859694722,0.0092031825321612,0.2899690322313642,0.5603873531515364,0.2704187019048688
28095,0.1608577902758478,1.2229602168475169,0.4428111771466594,0.9521526377123148,0.944975533369162,0.0160544924393442,0.3217155805516956,0.6036686724726852,0.2819535085003242
28097,0.1657047364757161,1.2098330616480897,0.4322262601098873,0.9500247215587242,0.9425284297925326,0.0178222692813045,0.3314094729514322,0.5979304938901389,0.2665215621182418
28099,0.1505765003662651,1.2030995701395877,0.4208341395462072,0.95323894163375,0.9462247828788124,0.0137188760249684,0.3011530007325302,0.5714100035823468,0.2702576434273168
28101,0.1599515254321677,1.228524389184176,0.4442462898496308,0.9464177049406398,0.9383803606817358,0.0178893917060708,0.3199030508643354,0.6041972577566177,0.2842947847679114
28103,0.1295508324512291,1.1254599727973893,0.4091407165202601,0.9635358592696792,0.9580662381601311,0.0078000053311907,0.2591016649024582,0.5386914531349283,0.2795901249464875
28105,0.1500869138855645,1.0803514355219817,0.4272800440290304,0.9438177924412426,0.9353904613074292,0.0164202811271671,0.300173827771129,0.5773669565642628,0.2771938103133042
28107,0.1576734111190195,1.2028167298409815,0.4424392234127467,0.9558395984343024,0.9492155381994476,0.0141670717747818,0.315346822238039,0.6001118771974571,0.2847658124556659
28109,0.147652199853295,1.2047953602723211,0.4647114209436579,0.9628837458343552,0.9573163077095086,0.0103664490929776,0.29530439970659,0.6123635124526884,0.3170594970286644
28111,0.1521009045609324,1.2450970020665022,0.4333746527637699,0.9509637722906537,0.9436083381342516,0.0147449324665619,0.3042018091218648,0.5854754180311763,0.2812739922501081
28113,0.1141902947649883,1.084764260974682,0.4158938672582245,0.9554591328004344,0.9487780027204994,0.0074458362010853,0.2283805895299766,0.5300839886633899,0.3017036847564577
28115,0.181241455346774,1.2542791659894008,0.4435994690920361,0.9459490089989612,0.9378413603488054,0.0232093131841545,0.362482910693548,0.6248405460455438,0.2623581236587904
28117,0.1819462416717349,1.226705200661886,0.4583353452902774,0.940997395349928,0.9321470046524172,0.0256336489922976,0.3638924833434698,0.6402812823065832,0.2763892608718289
28119,0.1203092138391075,1.112498146021858,0.3810844385376586,0.9580889402310137,0.9518022812656656,0.0077694763587765,0.240618427678215,0.5013936105881996,0.2607755460394179
28121,0.1861216112691892,1.2429150019541058,0.4674977107767938,0.944016090705502,0.9356185043113272,0.0253897759683678,0.3722432225383784,0.6536192581469089,0.2813765987157713
28123,0.1445587167171212,1.2458169244482815,0.423468220863004,0.948454433779317,0.9407225988462146,0.014037966711666,0.2891174334342424,0.5680266268862476,0.2789095871231135
28125,0.1225693881827306,1.1312868924437145,0.3977178323107672,0.9402278643606844,0.931262044014787,0.0117327240457995,0.2451387763654612,0.5202871856706157,0.2751487944667115
28127,0.1606866608219733,1.2428571589688338,0.4219801941807835,0.9511427315280092,0.9438141412572106,0.0163916770874956,0.3213733216439466,0.5826667918653317,0.2612939430879461
